Name,Category Alias,Category Title,Latitude,Longitude,Price,Rating
Ciao! Caffé,"icecream, italian","Ice Cream & Frozen Yogurt, Italian",60.2070324199017,25.1462459564209,Not Listed,3.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2060509,25.1344109,Affordable,3.0
Väylä,comfortfood,Comfort Food,60.2082291,25.1738892,Not Listed,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,Affordable,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,Affordable,2.0
Ravintola New Light,indpak,Indian,60.2049713,25.1366806,Not Listed,4.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2056313,25.1351604,Most Affordable,2.7
Vuosaaren koirapuisto,dog_parks,Dog Parks,60.2122498,25.1372604,Not Listed,3.0
Cafe m/s Otto,pubs,Pubs,60.2031708,25.1263809,Affordable,2.0
Rastilan Kartano,restaurants,Restaurants,60.2068329,25.1205654,Not Listed,4.0
Pikku-Pelikaani,divebars,Dive Bars,60.2041206,25.11866,Affordable,3.5
Southland,chinese,Chinese,60.2038546,25.1170445,Most Affordable,4.0
Rastila Express Pizzeria,pizza,Pizza,60.2041206,25.11866,Not Listed,3.3
Hampuris,"hotdogs, burgers","Fast Food, Burgers",60.2070808,25.1019306,Not Listed,3.3
Puotilan Kartano,restaurants,Restaurants,60.2119789,25.1068897,Expensive,3.0
Vartiokylänlahti,recreation,Recreation Centers,60.2170792,25.1183491,Not Listed,3.8
Vuosaaren Kebab ja Pizzeria,pizza,Pizza,60.2214012,25.1387901,Most Affordable,3.3
Ravintola Hang Out 10,pubs,Pubs,60.2214012,25.1387901,Affordable,3.0
Pub Cheers,danceclubs,Dance Clubs,60.2214012,25.1387901,Affordable,2.7
Eiranrannan koirapuisto,dog_parks,Dog Parks,60.1546097,24.9376106,Not Listed,3.5
The Dockyard,burgers,Burgers,60.15657,24.93036,Not Listed,2.5
Ristorante Dei Piselli,restaurants,Restaurants,60.1565704,24.9303608,Not Listed,2.0
Pikkulintu,beerbar,Beer Bar,60.21282,25.09621,Affordable,4.6
Comviet,vietnamese,Vietnamese,60.2128181,25.0962105,Affordable,3.0
Puotilan Pizzeria,kebab,Kebab,60.2128181,25.0962105,Most Affordable,3.0
The Chili's,bars,Bars,60.195583879752,24.765694047397,Most Affordable,4.5
Yoga Nordic,pilates,Pilates,60.1944562,24.7685477,Not Listed,4.0
Pizza Taxi,pizza,Pizza,60.1948586,24.7667294,Not Listed,3.0
Apéro,french,French,60.1642953,24.9295536,Affordable,3.8
Shubha Kamana,himalayan,Himalayan/Nepalese,60.1607018,24.9298306,Expensive,3.4
Asia 1,chinese,Chinese,60.1607018,24.9298306,Not Listed,4.0
Hemingway's,"pubs, divebars, bars","Pubs, Dive Bars, Bars",60.16224,24.92862,Affordable,3.3
Tokyo Street Helsinki,japanese,Japanese,60.1630185819078,24.9292844161391,Not Listed,4.0
Le Marche,salad,Salad,60.1626359240704,24.9300571391202,Not Listed,4.0
Stadin Herkut,gourmet,Specialty Food,60.1629525245835,24.929685741663,Not Listed,4.0
Hampton Bay,seafood,Seafood,60.1607352699729,24.9291829930338,Not Listed,4.0
Petiscaria,modern_european,Modern European,60.1630598478584,24.9293671501159,Not Listed,4.0
Soppakeittiö,soup,Soup,60.163171,24.929242,Most Affordable,4.0
Ravintola Provinssi,pubs,Pubs,60.23781,25.11702,Not Listed,4.0
Il Treno,divebars,Dive Bars,60.2386589,25.1107197,Not Listed,3.0
Lännen Kulta,bars,Bars,60.2426186,25.1115608,Not Listed,3.0
Antep Pizza Kebab,pizza,Pizza,60.2432213,25.1108208,Not Listed,3.0
Ravintola Länkkäri,bars,Bars,60.2426186,25.1115608,Not Listed,2.0
Ravintola Bluebell,buffets,Buffets,60.2050209,24.7787209,Not Listed,4.0
African Pots,african,African,60.1975023751287,24.9504869069153,Most Affordable,4.2
Pasilan kirjasto,libraries,Libraries,60.20084,24.9358101,Not Listed,4.1
Yle,libraries,Libraries,60.2027817,24.9239998,Not Listed,3.9
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,Most Affordable,4.5
Kahvihuone,vietnamese,Vietnamese,60.1908079818892,24.9485151665915,Not Listed,4.5
Cheng Long,chinese,Chinese,60.1948487,24.9556584,Most Affordable,3.7
Mala,sushi,Sushi Bars,60.1990395,24.937851,Affordable,3.5
South China,chinese,Chinese,60.2006607,24.9346504,Not Listed,3.2
Factory Bistro Vallila,bistros,Bistros,60.196677432164,24.9474621138246,Not Listed,4.0
Thai-Asia Take-Away,restaurants,Restaurants,60.19841,24.9410801,Most Affordable,4.0
Helsingin Kaupunginkirjasto,libraries,Libraries,60.200751688915,24.9361187552577,Not Listed,4.0
Natha,yoga,Yoga,60.1970406,24.9499092,Not Listed,4.0
Everest,himalayan,Himalayan/Nepalese,60.1953392,24.9472103,Not Listed,4.0
Terra Nova Brasserie,french,French,60.202,24.93673,Not Listed,4.0
Ravintola Musta Härkä,sportsbars,Sports Bars,60.19661,24.95096,Affordable,2.8
Ravintola 91.1,restaurants,Restaurants,60.1964798,24.9442902,Most Affordable,3.3
Factory,"steak, breakfast_brunch, scandinavian","Steakhouses, Breakfast & Brunch, Scandinavian",60.1963806,24.9420109,Most Affordable,2.8
Sture 21,musicvenues,Music Venues,60.1922277,24.9525574,Not Listed,3.5
Kultainen Kulaus,pubs,Pubs,60.1911316,24.9469109,Not Listed,2.7
Alppilan Huone,vietnamese,Vietnamese,60.19113,24.94691,Not Listed,3.0
Piccolo Pizza,pizza,Pizza,60.1986809,24.9335194,Most Affordable,3.0
Golden Rice Bowl,chinese,Chinese,60.1907387,24.9445,Not Listed,2.7
Brahen koirapuisto,dog_parks,Dog Parks,60.1898499,24.9492493,Not Listed,3.0
Amica Ravintolat Akavatalo,restaurants,Restaurants,60.2009811,24.9369907,Not Listed,3.0
Vallilan koirapuisto,dog_parks,Dog Parks,60.1926613,24.9550209,Not Listed,3.0
Reitti 2000,mountainbiking,Mountain Biking,60.1916924,24.924078,Not Listed,3.0
Haaga-Helia,collegeuniv,Colleges & Universities,60.2015991,24.9337406,Not Listed,3.0
Haaga-Helian kirjasto,libraries,Libraries,60.2015991,24.9337406,Not Listed,3.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.1988326640548,24.9335390047546,Most Affordable,3.0
Ravintola Windsor,bars,Bars,60.1982117,24.9260292,Not Listed,2.5
Alppipuiston koira-aitaus,dog_parks,Dog Parks,60.1919087431155,24.9347063439026,Not Listed,2.0
Olohuone,coffee,Coffee & Tea,60.2017088847703,24.9374893790779,Not Listed,2.0
Baari 7-Veljestä,pubs,Pubs,60.19489,24.93833,Not Listed,2.0
Pub East-West,pubs,Pubs,60.1992302,24.9407597,Expensive,2.0
Ravintola Mode,pubs,Pubs,60.1909599,24.9419098,Not Listed,1.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2019997,24.9367294,Not Listed,1.0
Itä-Pasilan Hammaslääkärit,dentists,Dentists,60.2006607,24.9346504,Not Listed,1.0
Thai Curry,thai,Thai,60.2134018,24.9572201,Not Listed,4.0
Dylan,buffets,Buffets,60.2116741327915,24.9782010083565,Affordable,3.8
El Karim,restaurants,Restaurants,60.2119898692537,24.9542806968145,Affordable,3.8
Käpygrilli,modern_european,Modern European,60.21073,24.9502,Affordable,3.6
Cactus,mexican,Mexican,60.2093331,24.9461591,Affordable,4.0
Old Sophie,bars,Bars,60.208830363413,24.9476967683157,Affordable,3.4
Oljenkorsi,pubs,Pubs,60.20721,24.9685099,Affordable,3.3
Parmesan Arabia,falafel,Falafel,60.2075721599131,24.9776406213641,Most Affordable,4.0
Arabianrannan kirjasto,libraries,Libraries,60.2089806,24.9767303,Not Listed,3.5
China Flavor,chinese,Chinese,60.2027268424335,24.9680902808905,Not Listed,4.0
Olotila,bars,Bars,60.2074474604679,24.9792067967284,Expensive,3.1
Päätön Kana,pubs,Pubs,60.2140503,24.9447403,Not Listed,4.0
Hampuris,"hotdogs, burgers","Fast Food, Burgers",60.1986313,24.9699078,Not Listed,4.0
Vallilanlaakson koirapuisto,dog_parks,Dog Parks,60.1981392,24.9584007,Not Listed,4.0
Käpylän Yhdyskuntaklubi,nonprofit,Community Service/Non-Profit,60.210653554506,24.945648527125,Not Listed,4.0
Swagatam,himalayan,Himalayan/Nepalese,60.2084163503134,24.9781293528306,Not Listed,4.0
Herkku-Haarukka,indpak,Indian,60.2103119,24.9760704,Most Affordable,2.9
Nyyrikki,restaurants,Restaurants,60.2140470149767,24.9448013305664,Expensive,3.3
Taideteollisen korkeakoulun kirjasto,libraries,Libraries,60.2087625,24.9756101,Not Listed,3.5
Parmesan,hotdogs,Fast Food,60.2086245349624,24.9657321750898,Most Affordable,3.0
Arabiakeskus,libraries,Libraries,60.2089806,24.9767303,Not Listed,3.0
Chico's,tradamerican,American,60.20224,24.9668293,Not Listed,3.0
Pizza Express,"pizza, kebab","Pizza, Kebab",60.21323,24.94428,Not Listed,3.0
Käpylän Kirjasto,libraries,Libraries,60.210839835543,24.947144832314,Not Listed,3.0
Ravintola Nyyrikki,comfortfood,Comfort Food,60.2140503,24.9447403,Not Listed,3.0
Kumpulanlaakson koirapuisto,dog_parks,Dog Parks,60.2054179699607,24.9589000922201,Not Listed,3.0
Pub Kasin Kulma,pubs,Pubs,60.1965408,24.9618301,Most Affordable,1.0
Ciao! Caffé,"icecream, italian","Ice Cream & Frozen Yogurt, Italian",60.20292,24.96819,Most Affordable,1.0
Vantaan Kaupunki Länsimäen Kirjasto,libraries,Libraries,60.2464218,25.1148109,Not Listed,3.5
Ravintola Finmeri,sushi,Sushi Bars,60.2113344855007,24.9198370428223,Most Affordable,3.0
Eurest Postelli,restaurants,Restaurants,60.2125667722363,24.9181136193401,Most Affordable,1.5
Kontulan Kelkkapuisto,localservices,Local Services,60.2300491,25.0868206,Not Listed,3.7
Wing Wah,chinese,Chinese,60.2383614,25.0836601,Not Listed,3.3
Shish Kebab,kebab,Kebab,60.235939,25.0830898,Affordable,4.0
Helmi Grilli,bbq,Barbeque,60.236471061791,25.084254852442,Affordable,2.8
Aapelin Baari,bars,Bars,60.2383614,25.0836601,Affordable,2.7
Pub 94,divebars,Dive Bars,60.23948,25.0759,Not Listed,2.7
Ravintola Wenla,food,Food,60.235939,25.0830898,Affordable,3.0
Paris Pub,divebars,Dive Bars,60.2382202,25.08395,Most Affordable,3.0
Mr. Lau,chinese,Chinese,60.2100487,24.8894596,Most Affordable,3.8
Etelä-Haagan kirjasto,libraries,Libraries,60.2139702,24.8922768,Not Listed,3.8
Hauler,pizza,Pizza,60.2118797,24.8878403,Affordable,3.8
Hao Shi,chinese,Chinese,60.2154987,24.8810812,Not Listed,4.0
Famia,sushi,Sushi Bars,60.2163315,24.8981304,Affordable,3.0
Frendi,divebars,Dive Bars,60.2104416,24.8849106,Affordable,3.0
Café Lemon Bar,pubs,Pubs,60.2121887,24.8976593,Not Listed,3.0
Kotipizza,pizza,Pizza,60.2093697,24.8894691,Not Listed,1.0
Jyvänen,gastropubs,Gastropubs,60.2242508,25.0733795,Not Listed,3.0
Kontulan Kebab Pizzeria,pizza,Pizza,60.236799256122,25.082011545755,Not Listed,2.5
Ravintola Talin Kartano,scandinavian,Scandinavian,60.2156906,24.8646908,Affordable,4.0
Pikku Ranska,french,French,60.2089585114323,24.8668528188018,Most Affordable,3.5
Valimon Kebab Pizzeria,pizza,Pizza,60.2158089,24.8756599,Not Listed,4.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2152539963467,24.8760784417391,Most Affordable,4.0
Blancco,buffets,Buffets,60.2149506,24.8757992,Not Listed,3.0
Mero-Nepal,himalayan,Himalayan/Nepalese,60.2140884,24.8740807,Not Listed,3.5
Mardin,pizza,Pizza,60.217411,24.8900204,Most Affordable,3.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2136192,24.8797703,Most Affordable,2.7
Cafe Valimo,coffee,Coffee & Tea,60.2199459288164,24.8773457854986,Not Listed,3.0
Factory,"steak, breakfast_brunch, scandinavian","Steakhouses, Breakfast & Brunch, Scandinavian",60.2177086,24.8787708,Most Affordable,3.0
Pho 17,vietnamese,Vietnamese,60.22421,24.85995,Most Affordable,4.7
Pizzeria Online,pizza,Pizza,60.2243004,24.8594093,Not Listed,2.8
Pitäjänmäen Pizzapalvelu,pizza,Pizza,60.2240791,24.8608494,Most Affordable,3.0
Pitäjänmäen Kirjasto,libraries,Libraries,60.2268219,24.8602905,Not Listed,4.0
The Gallows Bird,pubs,Pubs,60.17076,24.77212,Affordable,4.0
Hua Fu Jiu Lou,chinese,Chinese,60.2518997,25.0080605,Not Listed,3.0
Katukeittiö,hotdogs,Fast Food,60.2370796,25.0904007,Not Listed,3.0
Rosas Pizzeria,pizza,Pizza,60.21689,24.90367,Not Listed,3.3
Makiata,coffee,Coffee & Tea,60.2256045312951,24.8944509029388,Not Listed,5.0
Maratan-Pippuri,restaurants,Restaurants,60.2216682,24.9037609,Not Listed,3.0
Lounasravintola Minttu,restaurants,Restaurants,60.2246399,24.8987598,Not Listed,3.0
Haagan Pizza Service,pizza,Pizza,60.2216187,24.9044495,Most Affordable,3.0
Ravintola Täysikuu,restaurants,Restaurants,60.2219086,24.9046192,Not Listed,2.0
Ravintola Xin Yuan,chinese,Chinese,60.23118,24.88128,Not Listed,4.7
Blue Ocean,asianfusion,Asian Fusion,60.2295914,24.8813992,Not Listed,3.0
Asian Open Kitchen,sushi,Sushi Bars,60.2292698529372,24.8810097988113,Most Affordable,2.3
Lounastamo,scandinavian,Scandinavian,60.24251,25.04749,Most Affordable,4.0
Lounasbreikki,scandinavian,Scandinavian,60.24375,25.043,Not Listed,3.0
Rioni,georgian,Georgian,60.1633752578126,24.7746841309005,Not Listed,5.0
Yuzu,sushi,Sushi Bars,60.1629791,24.7752705,Affordable,4.0
Ravintola E. T. Charlie,buffets,Buffets,60.1603699,24.7620792,Affordable,3.3
Kotipizza,pizza,Pizza,60.1631317,24.7753506,Not Listed,3.0
Pohjois-Haagan Kirjasto,libraries,Libraries,60.2321701,24.8870907,Not Listed,3.4
Pohjanpoika,bars,Bars,60.261105516788,25.076257749615,Not Listed,3.0
Chilitos,mexican,Mexican,60.2368546,24.8888588,Affordable,5.0
Peking House,chinese,Chinese,60.2295698715089,24.8961590534424,Most Affordable,4.0
Tupla Ässä,pizza,Pizza,60.2296257,24.8953514,Most Affordable,3.5
La Famiglia,italian,Italian,60.2372641967158,24.8917285145426,Affordable,3.2
Arnolds,donuts,Donuts,60.2366982881742,24.8909049993363,Most Affordable,3.7
Spaghetteria,italian,Italian,60.2368546,24.8888588,Not Listed,3.0
Kannelmäen kirjasto,libraries,Libraries,60.2388496,24.8761597,Not Listed,4.0
T:mi Bar Cafe Haagan Helmi,bars,Bars,60.2298088,24.8960991,Most Affordable,4.0
Wok Up,asianfusion,Asian Fusion,60.2368546,24.8888588,Not Listed,2.7
Hanko Sushi,"japanese, sushi","Japanese, Sushi Bars",60.2368546,24.8888588,Not Listed,3.0
Sole,pizza,Pizza,60.2297390759218,24.8962653899237,Most Affordable,2.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2374523585071,24.8932771066406,Affordable,2.0
Kannel-Pub,pubs,Pubs,60.2392502,24.8750706,Not Listed,2.0
Sorbet,indpak,Indian,60.238,24.88681,Not Listed,2.0
Ravintola Britannia,burgers,Burgers,60.24123,24.88608,Affordable,3.4
Kannel-Krouvi,divebars,Dive Bars,60.2394295,24.8752594,Not Listed,3.0
Food corner,pizza,Pizza,60.2394295,24.8752594,Not Listed,3.0
Pizza Express,"pizza, kebab","Pizza, Kebab",60.2394295,24.8752594,Not Listed,2.0
Puistolan Pizzapalvelu,pizza,Pizza,60.2744217,25.0450306,Not Listed,4.0
Pelimanni,restaurants,Restaurants,60.2747688,25.0462494,Not Listed,4.0
Vanhankaupunginlahden luonnonsuojelualue,hiking,Hiking,60.2208099,25.0121593,Not Listed,4.8
Viikin kirjasto,libraries,Libraries,60.2273712,25.0126095,Not Listed,4.3
Viikin Infokeskus Korona,libraries,Libraries,60.2273712,25.0126095,Not Listed,4.0
Viikin kampuskirjasto,libraries,Libraries,60.22737,25.01261,Not Listed,3.7
Viikin Kartano,comfortfood,Comfort Food,60.2265091,25.0110893,Not Listed,4.0
Chico's,tradamerican,American,60.2274399,25.0084591,Not Listed,3.0
Viikin monitoimitalo,active,Active Life,60.2291298,25.0255909,Not Listed,3.0
Unicafe Biokeskus,coffee,Coffee & Tea,60.2270699,25.0151806,Most Affordable,3.0
Unicafe,"restaurants, comfortfood","Restaurants, Comfort Food",60.22995,25.02155,Not Listed,3.0
Unicafe Korona,restaurants,Restaurants,60.2273712,25.0126095,Not Listed,2.0
Pizza Taikurit,pizza,Pizza,60.2763481,25.0348606,Most Affordable,5.0
Bar Tapulin Piano,bars,Bars,60.2753176600851,25.0340757517792,Not Listed,4.0
Evin Pizzeria,restaurants,Restaurants,60.2745705,25.0337906,Not Listed,3.3
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2835808,25.0280209,Not Listed,3.0
A-Hana,bars,Bars,60.2754097,25.0305595,Not Listed,3.0
Pitopalvelu Pilke,food,Food,60.2751083,25.03162,Not Listed,1.0
Palmia Duetto,scandinavian,Scandinavian,60.2203407,24.9438496,Not Listed,5.0
Bandipur,himalayan,Himalayan/Nepalese,60.2195376138109,24.9372022971511,Not Listed,3.0
A  Li Shan,chinese,Chinese,60.2201614,24.9401798,Most Affordable,3.0
Ravintola Tandoori Villa,indpak,Indian,60.21942,24.93776,Not Listed,1.0
Manteli Triotto,restaurants,Restaurants,60.2204971,24.9426823,Not Listed,1.0
Kruunuvuori,hiking,Hiking,60.1743925205513,25.0166910468383,Not Listed,4.0
Stansvik,restaurants,Restaurants,60.1628629876656,25.0291485029327,Expensive,3.8
Kahvila Helmi,breakfast_brunch,Breakfast & Brunch,60.2377722716055,24.9285541641811,Not Listed,5.0
Dylan,buffets,Buffets,60.2231657,24.9493373,Affordable,3.5
House of sandwiches,coffee,Coffee & Tea,60.2383051889672,24.9278628453612,Not Listed,4.0
Ravintola Ogeli,pubs,Pubs,60.22485,24.95124,Affordable,2.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2801819,25.0122604,Not Listed,3.0
Pakilan Pizza,kebab,Kebab,60.24571,24.9240299,Not Listed,3.0
Veininmylly,coffee,Coffee & Tea,60.2889786,25.0377102,Not Listed,3.7
Osaka Sushi,sushi,Sushi Bars,60.2890573,24.9986839,Most Affordable,3.0
Käpylän Lippakioski,kiosk,Kiosk,60.2164993,24.9546108,Most Affordable,4.8
Oulunkylän Kirjasto,libraries,Libraries,60.2280693,24.9625492,Not Listed,5.0
Capperi,pizza,Pizza,60.2312698298646,24.968030922229,Expensive,4.0
Käpylän Pizza Kebab Palvelu,pizza,Pizza,60.2162514,24.9581299,Most Affordable,3.2
O'Gelis Bar,pubs,Pubs,60.22992,24.96849,Most Affordable,3.7
Vega,bars,Bars,60.2284088,24.9630508,Not Listed,2.7
Friendly Burger's,foodstands,Food Stands,60.228199,24.9619408,Not Listed,3.0
99 burgers,burgers,Burgers,60.2284088,24.9630508,Not Listed,3.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2728543719875,24.9716334887386,Most Affordable,5.0
Long City,chinese,Chinese,60.2776284805477,24.9715930539279,Not Listed,3.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.27089,24.97465,Not Listed,2.5
Ravintola Konja 1,bars,Bars,60.2611008,24.9842796,Not Listed,3.0
Chinaman,chinese,Chinese,60.2639999,25.0267696,Most Affordable,3.7
Midhill,tradamerican,American,60.1883583,24.9405003,Expensive,3.3
Funky Kitchen,tradamerican,American,60.1883583,24.9405003,Not Listed,3.0
Coccola,mediterranean,Mediterranean,60.1883583,24.9405003,Affordable,2.3
Tvijälp,hiking,Hiking,60.1559021437028,24.806227684021,Not Listed,4.0
Koskenranta,restaurants,Restaurants,60.2167437168447,24.9845623970032,Affordable,3.5
Makalu,himalayan,Himalayan/Nepalese,60.2503387774196,25.0130947788404,Most Affordable,4.8
Malmitalo,theater,Performing Arts,60.2506104,25.0134239,Not Listed,4.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2564583,25.0274792,Not Listed,4.0
Gate1,breakfast_brunch,Breakfast & Brunch,60.2516034115089,25.042112,Most Affordable,3.0
Malmin kirjasto,libraries,Libraries,60.2504697270122,25.0149116412781,Not Listed,2.5
Ohjelmaravintola Malmintori,restaurants,Restaurants,60.2534409,25.0111198,Not Listed,2.5
Kotipizza,pizza,Pizza,60.2507782,25.0121803,Not Listed,2.5
Caruzello,buffets,Buffets,60.1883583,24.9405003,Not Listed,3.0
Ravintola Lef,thai,Thai,60.2519325528049,25.0106193870306,Not Listed,4.0
Konja 2,divebars,Dive Bars,60.2521515,25.0082493,Most Affordable,3.3
Ruoka-aika,restaurants,Restaurants,60.2523003,25.0074806,Not Listed,3.5
Ravintola Fino,indpak,Indian,60.25202,25.01041,Not Listed,1.0
Siima Baari,pubs,Pubs,60.1886597,24.9545193,Not Listed,3.3
Romano,pizza,Pizza,60.187561,24.9477806,Not Listed,3.0
Lucky Nine Bar,bars,Bars,60.18899,24.95246,Affordable,2.7
Luckynine,sportsbars,Sports Bars,60.1889915,24.9524593,Most Affordable,2.7
Kattila,restaurants,Restaurants,60.1883583,24.9405003,Not Listed,2.7
Berghyddan,venues,Venues & Event Spaces,60.2150497,24.9790401,Not Listed,5.0
Pulmu,pubs,Pubs,60.1862106,24.9538708,Affordable,3.8
Danphe,himalayan,Himalayan/Nepalese,60.1951904,24.9577198,Affordable,3.7
