Name,Category Alias,Category Title,Latitude,Longitude,Price,Rating
Kustaa Vaasa,bars,Bars,60.18805,24.95695,Not Listed,3.6
Beach,restaurants,Restaurants,60.1944389,24.95611,Affordable,4.0
Roskapankki,pubs,Pubs,60.1867657498276,24.9517967502052,Most Affordable,3.5
Cella,divebars,Dive Bars,60.1864395,24.9538403,Affordable,3.5
Cardemumma,cupcakes,Cupcakes,60.1865254723598,24.9518216725883,Affordable,3.4
Peking,chinese,Chinese,60.1890411,24.9566498,Affordable,3.4
Marco Polo,pizza,Pizza,60.1936417,24.9578991,Most Affordable,3.3
King Kebab,turkish,Turkish,60.1951103,24.9568806,Most Affordable,3.3
Tenho Restobar,pizza,Pizza,60.1872388420184,24.9548745680127,Not Listed,4.0
Pikku-Vallila,divebars,Dive Bars,60.192091576484,24.959111088453,Affordable,3.2
Pihlajiston Pizzeria,kebab,Kebab,60.2310982,24.9991703,Most Affordable,1.0
Kebab Pizzeria Midjat,hotdogs,Fast Food,60.2516098,25.007021,Most Affordable,2.8
Lucky Lady,bars,Bars,60.2518264370933,25.007864967743,Most Expensive,2.0
Majava Baari,bars,Bars,60.1828642940038,24.9527192115784,Affordable,3.8
Du Dii,thai,Thai,60.1831589,24.9543896,Affordable,3.7
Ravintola Fan,panasian,Pan Asian,60.23372,25.01144,Not Listed,4.0
U2,bars,Bars,60.23372,25.01144,Not Listed,3.0
Thai Thai,thai,Thai,60.248909,25.0106392,Affordable,4.7
Malmin toimintakeskus,localservices,Local Services,60.2517497,25.0081776,Not Listed,5.0
Bierhaus,beerbar,Beer Bar,60.2518376846862,25.0094140543163,Affordable,4.0
Tillikka,bars,Bars,60.2482796,25.0090103,Affordable,2.0
Malmin Hammaslääkäriasema,dentists,Dentists,60.2509689,25.0088406,Not Listed,1.0
Kaski,bistros,Bistros,60.2340143232981,25.032542063331,Affordable,3.6
Kahvila & Ravintola Check-In/La Bamba Finland,restaurants,Restaurants,60.2496391327355,25.0454039050293,Most Affordable,3.0
Pizza Express,"pizza, kebab","Pizza, Kebab",60.2431717,25.0294209,Most Affordable,3.0
Cheng Du,chinese,Chinese,60.1864586,25.0076199,Expensive,5.0
Kulosaaren Casino,venues,Venues & Event Spaces,60.1808891,25.0060596,Expensive,4.0
Ravintola La Plage,tapasmallplates,Tapas/Small Plates,60.1827598558548,24.9962813518199,Not Listed,4.0
Brändö Seglare,social_clubs,Social Clubs,60.1852493,25.0025692,Not Listed,4.0
Kuparilyhty,restaurants,Restaurants,60.1864586,25.0076199,Not Listed,3.0
Vertical Club,yoga,Yoga,60.1882095,24.9738808,Not Listed,1.5
Ravintola Pyysaari,restaurants,Restaurants,60.179550590857,25.0239780861498,Expensive,4.3
Palma De Pyy,comfortfood,Comfort Food,60.179550590857,25.0239780861498,Not Listed,3.0
Kanelisaari,pizza,Pizza,60.188549,24.9648609,Not Listed,3.0
Palmeri,pizza,Pizza,60.188591,24.9643402,Affordable,2.7
Bar Flagon,divebars,Dive Bars,60.1872787,24.9645004,Not Listed,2.5
Georgian House,georgian,Georgian,60.1886700707486,24.9634572896143,Affordable,2.7
Stadin Tähti,danceclubs,Dance Clubs,60.1902843756015,24.9626862337319,Not Listed,2.1
Väinö Vähäkallion puiston koirapuisto,dog_parks,Dog Parks,60.1833611,24.9623795,Not Listed,3.0
Del Mar,spanish,Spanish,60.1861801,25.0314999,Not Listed,4.7
Treffi Pub & Bistro,pubs,Pubs,60.1953137080367,25.0307003315538,Affordable,3.9
Mantra,himalayan,Himalayan/Nepalese,60.1867944667487,25.0304358350868,Affordable,3.9
Ravintola Gurkha,himalayan,Himalayan/Nepalese,60.1948021,25.0285489,Affordable,3.7
Thalassa,mediterranean,Mediterranean,60.1855011,25.0335293,Affordable,4.0
Sailor's,restaurants,Restaurants,60.1874008,25.0314808,Affordable,3.5
Factory,"steak, breakfast_brunch, scandinavian","Steakhouses, Breakfast & Brunch, Scandinavian",60.1922493,25.0295391,Most Affordable,3.5
Peach Garden,chinese,Chinese,60.1948021,25.0285489,Most Affordable,3.0
Spoon Mama,delis,Delis,60.1922493,25.0295391,Most Affordable,3.0
Hertsikan Helmi,sportsbars,Sports Bars,60.193161,25.0302391,Expensive,2.5
Picnic,coffee,Coffee & Tea,60.1926918,25.0324001,Not Listed,2.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2428573704142,24.9780791625381,Most Affordable,3.0
Laajasalon kirjasto,libraries,Libraries,60.1793611178032,25.0520715338084,Not Listed,4.0
Kapteenin Kajuutta,pubs,Pubs,60.1794014,25.0555706,Not Listed,2.0
Ravintola Wanha Mylly,modern_european,Modern European,60.1902726266338,25.0421120260727,Expensive,4.0
East Asia Restaurant,chinese,Chinese,60.1926957015349,25.0428744137681,Most Affordable,3.0
Coco Grill,latin,Latin American,60.19459,24.95784,Affordable,4.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.1904115162543,24.9562615671353,Most Affordable,3.5
Sturenkadun Pizzeria,pizza,Pizza,60.194931,24.9585209,Not Listed,2.5
Hakaniemenrannan Grilli,hotdogs,Fast Food,60.1947098,24.9569302,Not Listed,3.0
Thai Aroy,thai,Thai,60.1966896,25.0548801,Most Affordable,4.0
Zheng Sushi Bar,sushi,Sushi Bars,60.1966896,25.0548801,Most Affordable,3.9
Roihuvuoren Kirjasto,libraries,Libraries,60.1948509,25.0515404,Not Listed,3.0
Nur Pizza Kebab,kebab,Kebab,60.24841,24.95855,Most Affordable,5.0
Paloheinän kirjasto,libraries,Libraries,60.2490692,24.9412994,Not Listed,4.0
Populus,karaoke,Karaoke,60.1890488,24.9550304,Affordable,3.1
Quick Wok,chinese,Chinese,60.1890602,24.9579906,Most Affordable,3.0
Pizza Express,"pizza, kebab","Pizza, Kebab",60.1912613,25.0348606,Not Listed,4.0
Maritori,restaurants,Restaurants,60.1957207,25.0419807,Not Listed,4.0
Hertta 5,bars,Bars,60.1927664051977,25.0364229083061,Most Affordable,4.0
Hampuris,"hotdogs, burgers","Fast Food, Burgers",60.19569,25.03847,Not Listed,3.0
New hua du,sushi,Sushi Bars,60.1938136580579,25.0337463589132,Not Listed,1.0
Tuomarinkylän kartano,restaurants,Restaurants,60.2563896,24.9561291,Not Listed,4.0
My Way,restaurants,Restaurants,60.1946487,24.9558201,Not Listed,3.0
Ravintola Hermannin Kukko,bars,Bars,60.1957703,24.96348,Not Listed,1.8
Mukesh,coffee,Coffee & Tea,60.1944389,24.95611,Not Listed,2.0
Jufu,chinese,Chinese,60.1975212,25.0391903,Affordable,2.5
Ravintola Sunside,restaurants,Restaurants,60.2013817,25.0468102,Not Listed,5.0
Siilinpesä,pizza,Pizza,60.2067484952373,25.0443847716157,Most Affordable,4.3
Kokki,restaurants,Restaurants,60.2065086,25.0591698,Affordable,4.0
Papan Lounas & Pizza,fooddeliveryservices,Food Delivery Services,60.2047253,25.0507243,Affordable,4.0
Herttoniemen terveysasema,physicians,Doctors,60.20733,25.03642,Not Listed,4.0
Pikku-Hukka,modern_european,Modern European,60.2043867,25.0344371,Not Listed,4.0
Foxy Bear,pizza,Pizza,60.2044926887692,25.0339091077288,Not Listed,3.3
Herttoniemen kirjasto,libraries,Libraries,60.2073288,25.0364208,Not Listed,3.0
Moola,yoga,Yoga,60.2030259,25.0593065,Not Listed,3.0
Savalan Pizza & Kebab,pizza,Pizza,60.2025390933902,25.0593658197348,Not Listed,1.0
Karelia,venues,Venues & Event Spaces,60.2150803,24.9568901,Not Listed,4.0
Social Food,catering,Caterers,60.2153511,24.9577408,Affordable,3.0
Malminkartanon Kirjasto,libraries,Libraries,60.2467647,24.8600169,Not Listed,3.0
Peräbaari,divebars,Dive Bars,60.2435493,24.8588295,Not Listed,2.0
Kiinan ruusu,chinese,Chinese,60.2389247,24.8512367,Not Listed,2.0
Dragon Glory,chinese,Chinese,60.20961,25.0777206,Most Affordable,4.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2391891,24.8498497,Most Affordable,5.0
Pallogrilli,comfortfood,Comfort Food,60.2390542566202,24.8498189804533,Most Affordable,2.3
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2384940852905,24.8502749204636,Most Affordable,2.0
ABC Deli,delis,Delis,60.2449195729946,24.8475974053144,Not Listed,5.0
Kuparipata,comfortfood,Comfort Food,60.2472687,24.8416691,Not Listed,4.0
Roda Express,indpak,Indian,60.2391891,24.8498497,Most Affordable,1.0
FLQ,thai,Thai,60.2106985229495,25.0790980970338,Not Listed,5.0
Stoa Itä-Helsingin Kulttuurikeskus,theater,Performing Arts,60.212101,25.0798397,Not Listed,4.2
Stardent Itäkeskus,generaldentistry,General Dentistry,60.2092361358013,25.0878264382482,Not Listed,5.0
Johto Cafe,sushi,Sushi Bars,60.2122564515703,25.0836026215005,Not Listed,5.0
Qingdao,chinese,Chinese,60.2088585,25.0874901,Not Listed,5.0
Itäkeskuksen kirjasto,libraries,Libraries,60.212101,25.0798397,Not Listed,4.3
Tre Viet,vietnamese,Vietnamese,60.2106074785339,25.0805967454385,Affordable,3.8
Asian Woking,chinese,Chinese,60.209568,25.0813808,Not Listed,4.5
Suola ja pippuri,scandinavian,Scandinavian,60.2128846,25.085726,Affordable,4.0
Black Bird,pubs,Pubs,60.2115097,25.0812798,Most Affordable,4.0
Thai Orchid,thai,Thai,60.2110398351405,25.081901861275,Expensive,3.5
10 Hammas,oralsurgeons,Oral Surgeons,60.2109413,25.0797291,Not Listed,4.0
Agenttitalon hammaslääkärit,dentists,Dentists,60.2115097,25.0812798,Not Listed,4.0
The Lucky Bastard,burgers,Burgers,60.2112197398434,25.0806714032454,Affordable,3.0
Bar Idän Tähti,divebars,Dive Bars,60.2083702,25.0812492,Most Affordable,3.3
Kebab Palace,kebab,Kebab,60.2122688,25.0836906,Not Listed,3.5
Royal Palace,chinese,Chinese,60.2122688,25.0836906,Affordable,3.0
FL Q,buffets,Buffets,60.210659,25.0787506,Most Affordable,3.5
Fonda del Sol,mexican,Mexican,60.2115952753829,25.0826454162598,Affordable,2.6
Ravintola Fantasy Club,danceclubs,Dance Clubs,60.2087288,25.0834408,Most Affordable,3.0
Pasta Box,italian,Italian,60.2128846,25.085726,Not Listed,3.0
Rodos,greek,Greek,60.2122688,25.0836906,Most Affordable,3.0
Itis-Kebab Pizzeria,pizza,Pizza,60.2109413,25.0797291,Not Listed,2.2
Ristorante Momento,italian,Italian,60.2128846,25.085726,Not Listed,2.7
Classic Pizza,pizza,Pizza,60.2125386838334,25.0838792324066,Affordable,3.0
Subway,"hotdogs, sandwiches","Fast Food, Sandwiches",60.2128105,25.0842094,Affordable,2.3
Hemingway's,"pubs, divebars, bars","Pubs, Dive Bars, Bars",60.2118249,25.081707,Not Listed,3.0
Pizzeria Golden Rax Pizzabuffet,pizza,Pizza,60.2116508,25.0829506,Not Listed,3.0
Pizza Service,"kebab, pizza","Kebab, Pizza",60.2098198,25.0844994,Most Affordable,3.0
Fu Shun Lou,chinese,Chinese,60.2099143,25.0829837,Not Listed,3.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2103806,25.0802002,Most Affordable,3.0
Oral Hammaslääkärit,"generaldentistry, dentists","General Dentistry, Dentists",60.210659,25.0787506,Not Listed,3.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2131615,25.0850906,Most Affordable,3.0
Olive Garden,buffets,Buffets,60.2122688,25.0836906,Not Listed,2.0
Azadi,pizza,Pizza,60.2075996,25.0828991,Not Listed,1.7
Hang Zhou,chinese,Chinese,60.2106705,25.0800591,Not Listed,2.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2098198,25.0844994,Not Listed,2.0
Chico's,tradamerican,American,60.2103806,25.0802002,Not Listed,2.0
Idän Piste,restaurants,Restaurants,60.210659,25.0787506,Not Listed,2.0
Classic American Diner,tradamerican,American,60.2098918612757,25.0850421125946,Affordable,2.0
Hanko Sushi,"japanese, sushi","Japanese, Sushi Bars",60.2105912,25.0784957,Affordable,1.3
Sivukaide,pizza,Pizza,60.2111702,25.0809994,Not Listed,1.5
Red Onion,bars,Bars,60.2602997,24.8529797,Not Listed,3.0
Kulta Leopardi,chinese,Chinese,60.2603,24.85298,Not Listed,2.3
Manni Steak House,restaurants,Restaurants,60.260384553257,24.8531233125894,Not Listed,2.0
Mike's Diner,tradamerican,American,60.2615078166477,24.8549295589328,Not Listed,4.0
Myyrmäen kirjasto,libraries,Libraries,60.2613487,24.8529301,Not Listed,3.3
Länsi-Vantaan Hammaslääkärit,dentists,Dentists,60.2626686,24.8502293,Not Listed,4.0
Katukeittiö Pilvi,chinese,Chinese,60.2634709145627,24.8533391559157,Not Listed,4.0
Ravintola Tilicho,himalayan,Himalayan/Nepalese,60.2638847143319,24.8512510934873,Affordable,2.3
Rio Grande,mexican,Mexican,60.26181,24.85506,Affordable,2.5
Toppari,irish_pubs,Irish Pub,60.261470857113,24.8550043870198,Expensive,1.0
Allun Grilli Moottori-Ravintola,bbq,Barbeque,60.2646103,24.8527298,Affordable,4.5
Luna,divebars,Dive Bars,60.26461,24.85273,Not Listed,1.0
Elvis Burger,burgers,Burgers,60.30116,25.02484,Most Affordable,2.5
Ullan Grilli,hotdogs,Fast Food,60.2711781572948,24.8557930542293,Not Listed,2.5
Eka Kebab Pizzeria,pizza,Pizza,60.2930897239661,25.0379718313145,Not Listed,5.0
Hao King,chinese,Chinese,60.292141,25.0435791,Most Affordable,4.7
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2922096,25.0415993,Not Listed,5.0
Xona,pizza,Pizza,60.3047800845866,25.0419797137935,Not Listed,5.0
Thai Palace,thai,Thai,60.29245,25.0398903,Not Listed,4.3
La Pasteria Italiana,italian,Italian,60.292141,25.0435791,Affordable,5.0
Chico's,tradamerican,American,60.2935024383154,25.0367432748749,Not Listed,4.3
Oriental House,chinese,Chinese,60.29245,25.0398903,Affordable,3.7
Tikkurilan Kirjasto,libraries,Libraries,60.2950211,25.0423203,Not Listed,4.0
Pingviini Street Bar,bars,Bars,60.2931495253492,25.0372042419804,Not Listed,4.0
Hemingway's,"pubs, divebars, bars","Pubs, Dive Bars, Bars",60.2922096,25.0415993,Affordable,4.0
Grande Parilla,mediterranean,Mediterranean,60.292141,25.0435791,Affordable,3.5
Masterpizza Tikkurila,pizza,Pizza,60.2926102,25.0429592,Not Listed,3.0
Maltainen Metso,bars,Bars,60.292141,25.0435791,Not Listed,3.0
3 Amigos,mexican,Mexican,60.2925704538395,25.0369150936604,Most Affordable,2.0
La Caramba,buffets,Buffets,60.2551236759828,24.8246383666992,Not Listed,3.0
Rivano,pizza,Pizza,60.25656,24.825,Not Listed,1.0
Souvlaki,kiosk,Kiosk,60.2934447404233,25.0301260873675,Not Listed,5.0
Tixident,dentists,Dentists,60.2939186,25.0308704,Not Listed,5.0
Oklahoma,tradamerican,American,60.2936607259828,25.0346591413232,Most Affordable,3.9
Tamarin,thai,Thai,60.2935291,25.0344032,Most Affordable,3.6
Huang Shang Huang,chinese,Chinese,60.2933083,25.0328598,Not Listed,4.0
Bistro Liekki,bistros,Bistros,60.2929434070513,25.0319295,Not Listed,4.0
Picnic,coffee,Coffee & Tea,60.2928658,25.0345211,Most Affordable,3.5
Torello,bars,Bars,60.2937004678157,25.0344693655257,Not Listed,3.0
Long Hua,japanese,Japanese,60.2936434537629,25.0349624454975,Affordable,3.0
Old Story,sportsbars,Sports Bars,60.293663,25.0339451,Affordable,3.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.27774,24.86816,Not Listed,4.0
Pikku-Santorini,greek,Greek,60.29079,24.96904,Most Expensive,4.2
Rax,"pizza, buffets","Pizza, Buffets",60.2907191221761,24.9694307148457,Most Affordable,5.0
Hesburger,"burgers, hotdogs","Burgers, Fast Food",60.2902585944625,24.9608496148259,Most Affordable,5.0
Il Siciliano,italian,Italian,60.29079,24.96904,Not Listed,3.8
Amarillo,"bbq, tex-mex","Barbeque, Tex-Mex",60.29079,24.96904,Expensive,3.6
Classic Pizza,pizza,Pizza,60.2907681,24.962113,Affordable,3.4
Chico's,tradamerican,American,60.29,24.9647,Expensive,4.0
Makaronitehdas,restaurants,Restaurants,60.292019177819,24.9631539190099,Not Listed,3.5
Picnic,coffee,Coffee & Tea,60.2924309,24.9639893,Not Listed,4.0
La Famiglia,italian,Italian,60.29079,24.96904,Affordable,3.3
Jufu,chinese,Chinese,60.2836303349548,24.9715617288958,Most Affordable,3.3
Pointin Kirjasto,libraries,Libraries,60.2851295,24.9572105,Not Listed,3.5
Rosso Express,italian,Italian,60.2909164,24.9620857,Most Affordable,3.5
Parilla Steak House,steak,Steakhouses,60.29079,24.96904,Affordable,2.6
Classic American Diner,tradamerican,American,60.2903540483517,24.9631965318403,Affordable,3.0
Hanko Sushi,"japanese, sushi","Japanese, Sushi Bars",60.2907681,24.962113,Affordable,2.3
Hua Du,chinese,Chinese,60.2905067282116,24.9689217274844,Not Listed,2.3
Ravintola Bistro,restaurants,Restaurants,60.2952919,24.9710808,Not Listed,3.0
Fonda Del Sol,mexican,Mexican,60.2923851,24.9656029,Affordable,1.8
Sagarmatha,himalayan,Himalayan/Nepalese,60.2933617,25.03158,Affordable,3.8
Hertas,karaoke,Karaoke,60.2908783,25.0419407,Not Listed,4.0
Hua Hin,buffets,Buffets,60.2900085,25.0362301,Affordable,4.0
Tulisuudelma,bars,Bars,60.2908783,25.0419407,Not Listed,4.0
Shamrock,bars,Bars,60.2933617,25.03158,Not Listed,3.5
Amarillo,"bbq, tex-mex","Barbeque, Tex-Mex",60.2907874,25.0418655,Expensive,2.5
Café Einstein,coffee,Coffee & Tea,60.2876015,25.0406494,Affordable,2.3
Sushi Anlii,buffets,Buffets,60.2775166636526,24.8206914961338,Not Listed,5.0
Ravintola Olivia,pizza,Pizza,60.2835,24.81735,Not Listed,3.0
Pizza Service,"kebab, pizza","Kebab, Pizza",60.2639084,24.8729,Most Affordable,2.0
Mäkitupa,salad,Salad,60.2920480639233,24.9857526272535,Not Listed,4.0
Kenttälounas,buffets,Buffets,60.3107998,24.9724575,Not Listed,3.0
Night Pub,pubs,Pubs,60.2839394,24.8716793,Not Listed,4.0
Ananas Pizzeria,restaurants,Restaurants,60.3013191,24.8562393,Not Listed,5.0
Fuudii,buffets,Buffets,60.2959430305966,24.9242308061701,Affordable,5.0
Wanha Apotheca,comfortfood,Comfort Food,60.2904816,24.8683605,Not Listed,4.0
Wanha Pehtoori,bbq,Barbeque,60.2751376844527,24.9538367932035,Not Listed,3.0
Limone,italian,Italian,60.31744,24.84678,Affordable,3.0
McDonald's,"hotdogs, burgers","Fast Food, Burgers",60.2701492,24.8044109,Not Listed,4.0
Ravintola Albela,gastropubs,Gastropubs,60.2620201,24.8043995,Not Listed,2.0
Ylästön Pizza ja Grilli,kebab,Kebab,60.2843018,24.9150696,Not Listed,3.0
King's Corner,burgers,Burgers,60.2929652,24.8822964,Not Listed,3.0
Helsinki Sausage Company,hotdog,Hot Dogs,60.3165453,24.9668142,Not Listed,4.2
Two Tigers Sushi and Noodle,sushi,Sushi Bars,60.3157005,24.9652805,Affordable,4.2
Almost@Home Lounge,airportlounges,Airport Lounges,60.3179076902223,24.9637708099169,Most Affordable,4.7
Nordic Kitchen,scandinavian,Scandinavian,60.3157,24.96528,Most Expensive,4.2
Fafa's,"mideastern, falafel","Middle Eastern, Falafel",60.3185744,24.9679887,Not Listed,5.0
Arctic Bar,bars,Bars,60.3178765894149,24.9648756533861,Expensive,5.0
Aspire Lounge,airportlounges,Airport Lounges,60.319128898577,24.9651490320533,Most Affordable,3.8
Urban Food Market,delis,Delis,60.3158289290544,24.9713661629501,Most Affordable,4.3
Helsinki Market,modern_european,Modern European,60.3165639995931,24.9709357871685,Affordable,4.3
60° Bar & Brewery,bars,Bars,60.3167189,24.9704424,Expensive,4.5
Wine & View,wine_bars,Wine Bars,60.3190119450836,24.9679366910157,Affordable,4.0
Finnair Premium Lounge,airportlounges,Airport Lounges,60.3154611743664,24.9619939550757,Most Affordable,3.6
SAS Business Lounge,airportlounges,Airport Lounges,60.315663095655,24.9720635161446,Most Affordable,3.6
Freshly Made,sandwiches,Sandwiches,60.3189695120503,24.9667744408241,Most Affordable,4.0
Gateway Tower Lounge,airportlounges,Airport Lounges,60.3179,24.9664,Affordable,4.0
Fly Inn,scandinavian,Scandinavian,60.3157005,24.9652805,Expensive,3.3
The Oak Barrell,pubs,Pubs,60.3191270626817,24.9683558195829,Affordable,3.3
Seasons,scandinavian,Scandinavian,60.3153238969064,24.9727857556693,Affordable,3.5
Pier Zero,sandwiches,Sandwiches,60.3184229717683,24.9659180268645,Expensive,3.2
Gui,scandinavian,Scandinavian,60.3158913,24.9638195,Expensive,3.0
Moomin Coffee,coffee,Coffee & Tea,60.3157013,24.9653323,Not Listed,4.0
Cesar's,restaurants,Restaurants,60.31841,24.96633,Not Listed,3.5
Finnair Schengen Lounge,airportlounges,Airport Lounges,60.3153346540271,24.9636612832546,Most Affordable,2.8
Burger King,"burgers, hotdogs","Burgers, Fast Food",60.3190387746731,24.9676258726733,Not Listed,3.0
Bistrot Helsinki,bistros,Bistros,60.3185990010171,24.9684688792,Not Listed,3.0
O'Learys,sportsbars,Sports Bars,60.3183314170617,24.9663872682618,Expensive,2.2
Delight,bars,Bars,60.318044771891,24.9657869338989,Not Listed,2.0
